status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares 
46895347303_111364802258173,b'I can moonwalk in reverse.',,status,,2010-09-23 16:02:07,322,80,0
46895347303_127867897265345,"b'Red Vines or Twizzlers?  And please note, there IS a correct answer here.'",,status,,2010-09-22 12:20:01,129,559,0
46895347303_119957328060138,b'I have a T-shirt with a picture of me wearing a shirt with a picture of me on it.  Infinite Jack loop.',,status,,2010-09-21 12:37:45,319,79,0
46895347303_156235017739461,"b'I\'m plugging famous movie quotes with my menu items.  Try it, it\'s fun: ""Frankly my dear, I don\'t give a churro."" ""To infinity and bacon."" ""You\'re so milkshake and you don\'t even know it.""'",,status,,2010-09-20 13:51:34,222,222,0
46895347303_160098887335872,"b'Last night I slept like a baby, I think I woke up every two hours.'",,status,,2010-09-19 13:06:08,317,67,0
46895347303_135413876505576,b'I believe the Viking that named Iceland and Greenland was colorblind.',,status,,2010-09-17 11:52:21,237,57,0
46895347303_148702608503932,"b'One of our accountants is a vegetarian, but I just busted her eating animal crackers.'",,status,,2010-09-16 15:59:11,498,70,0
46895347303_155630807788571,b'Someone applied for a job today as a curly fry straightener.  What???',,status,,2010-09-15 12:49:08,355,106,0
46895347303_108734165854055,b'Anyone want to join my Fantasy Jai Alai league?',,status,,2010-09-14 12:30:04,107,63,0
46895347303_149807985053241,b'Being. held. hostage. by. a. feral. cat. Bring. yarn. Lots. of. yarn.',,status,,2010-09-13 12:49:14,269,83,0
46895347303_143438209031941,b'I saw a shooting star last night.  It fired paintballs at me.',,status,,2010-09-12 15:58:22,183,53,0
46895347303_129972610383515,b'I need a catch phrase.  Suggestions?',,status,,2010-09-11 13:41:58,65,342,0
46895347303_151321144890844,"b""If chipmunks and squirrels unite into one super species, the 'squirmunk', things could get interesting.""",,status,,2010-09-10 11:38:53,182,51,0
46895347303_107648719295030,"b'Click here for a coupon for a FREE small Fry when you buy my new Pastrami Grilled Sandwich.  Cuz coupons make the world go round.  Like a record baby, right round.  Round round.'",b'Jack in the Box - Coupon - Free Small Fry with purchase of a Pastrami Grilled Sandwich.',link,http://coupon.jackinthebox.com/pastrami-free-fries/,2010-09-09 12:49:35,119,68,0
46895347303_124667784252467,"b'Why does office productivity decline from September through December?  Oh yeah, fantasy football season.'",,status,,2010-09-08 12:46:24,128,35,0
46895347303_152839394735691,b'I do Pastrami Grilled Sandwiches my way - with Artisan bread instead of rye.  I also do boardroom presentations my way - disco balls and live cobras.',b'Jack in the Box Commercial - New Pastrami Grilled Sandwiches',link,https://www.youtube.com/watch?v=O5DuPaAeC_w,2010-09-07 12:57:32,148,69,1
46895347303_159042314109817,"b""I'm going to wear white after Labor Day.  I'm not rebelling, I'm in a lawn bowling league.""",,status,,2010-09-06 13:18:50,148,41,0
46895347303_154785887881053,"b""I love the SNL Digital Shorts, but I bet I'd love SNL Digital Jean Shorts even more.""",,status,,2010-09-05 16:44:45,79,30,0
46895347303_136622316381868,"b""Sleepless in Seattle.  This has nothing to do with what I'm watching and everything to do with my wife having Restless Leg Syndrome.""",,status,,2010-09-04 13:55:39,121,52,0
46895347303_138696232840712,"b'My apologies to anyone I\'ve ever called a ""nag"" over text.  I meant ""nah.""  Stupid autospell.'",,status,,2010-09-03 13:15:22,150,45,0
46895347303_111059868950829,"b""If I were stuck on an elevator with the Dalai Lama, I'd ask him what the numbers on tennis balls mean.""",,status,,2010-09-02 12:11:35,98,65,0
46895347303_104625292930816,"b""I'd like to take a poll.  Have you or have you not seen The Goonies?""",,status,,2010-09-01 13:25:55,186,447,0
46895347303_149918041704387,"b""I stay away from things I can't spell.  Like vacuumming.""",,status,,2010-08-31 13:15:52,239,58,0
46895347303_130968956948684,"b'Dear Paper: Please stop cutting me.  Regards, Jack.'",,status,,2010-08-30 13:01:09,191,44,0
46895347303_143030542400750,"b""Doesn't understand why his wife needs to have all her makeup and perfume out on the bathroom counter when we have plenty of cabinets.  Can anyone explain this to me?""",,status,,2010-08-29 13:46:27,137,119,0
46895347303_147982678556453,"b'Read a magazine the other day and the pages smelled like cologne.  Take that, iPad.'",,status,,2010-08-27 14:51:20,388,50,0
46895347303_142924889080037,"b""I'm bringing back the low five.""",,status,,2010-08-26 12:27:09,203,94,0
46895347303_154199404591881,"b""Pillow Pets send the wrong message to children.  Like it's okay to rest your head on bears.""",,status,,2010-08-25 12:10:29,276,49,0
46895347303_112998265421919,"b""On the back and head first is not the most effective method to slide into third base, but that doesn't mean I don't want to see somebody try it.""",,status,,2010-08-24 12:05:25,88,22,0
46895347303_154143447933312,"b""I'm going an entire month without using exclamation marks.  Starting now!  I mean, now.""",,status,,2010-08-23 12:57:10,151,53,0
46895347303_148906515128408,b'Possum or Opossum?  Somebody please.',,status,,2010-08-22 16:28:07,67,142,0
46895347303_122091047840523,"b'In case anyone is wondering, I will NOT be judging American Idol next season.'",,status,,2010-08-21 16:17:13,173,90,0
46895347303_138210159553539,"b'Yes, the Summer blockbuster remakes of remakes are here!'",,status,,2010-08-20 11:50:39,72,44,0
46895347303_141596389213953,"b'First!!!!  Oh wait, no one cares.'",,status,,2010-08-19 12:27:13,244,53,0
46895347303_132898443420879,b'In the face.  In the faaaaaace.',,status,,2010-08-18 12:01:15,163,50,0
46895347303_111473658908313,b'I thought I had insomnia but then I woke up and realized I was just dreaming about having insomnia.',,status,,2010-08-17 11:30:25,187,44,0
46895347303_145909185438341,"b""Let's start one of those Facebook campaigns to get me to host SNL.  If I do, it's free Tacos every Cinco de Mayo.""",,status,,2010-08-16 11:15:15,612,99,0
46895347303_145427588818512,"b""The term 'strip mall' is a bit misleading, isn't it?""",,status,,2010-08-14 14:41:02,235,56,0
46895347303_139028042800558,"b'Read the woman\'s lips starting at the 16 second mark. I think she says, ""Gee whiz, Jack in the Box serves their entire menu all day. Look how high I can lift my right leg."" http://www.youtube.com/watch?v=4nEsshq4HhA'","b""McDonald's Nugget Attack BY CRAZY WOMEN""",video,https://www.youtube.com/watch?v=4nEsshq4HhA,2010-08-13 16:37:29,258,103,5
46895347303_130754916969744,"b'""Tug of War"" is kind of a harsh name.  Shouldn\'t it just be called the ""Pull the Rope Game""?'",,status,,2010-08-12 14:16:19,112,41,0
46895347303_117464628306476,"b""I thought octogenarians were a variety of octopus.  Turns out they're just old people.""",,status,,2010-08-11 13:11:02,115,38,0
46895347303_150751548268724,"b'Wanna work for me?  Click my Careers Page.  Sorry, but the position of Handsome Founder of Jack in the Box has already been filled.'",b'Jack in the Box Careers',link,https://www.facebook.com/JackintheBoxCareers/,2010-08-10 12:29:10,74,45,0
46895347303_109383639115593,b'New discovery: Auto Tune turns boring speeches into amazing speeches.',,status,,2010-08-09 12:40:43,91,22,0
46895347303_118564768192660,"b""I've never crowd surfed.  I have, however, crowd boogie-boarded.""",,status,,2010-08-08 13:30:52,99,28,0
46895347303_143674725662618,"b""I prefer dog naps to cat naps.  They're longer and you get to move your legs like you're running when you dream.""",,status,,2010-08-07 17:50:27,288,33,0
46895347303_129042320474232,b'My entire menu is always yours for the taking.  So is that couch in my basement.  But you gotta come take it away.',,status,,2010-08-06 12:55:59,68,43,0
46895347303_118383411544100,b'Company foosball tournament this Friday.  No spinnies or jammies.  You know who you are.',,status,,2010-08-05 13:20:21,74,35,0
46895347303_148160068529187,"b""Is it a desert island?  Or a deserted island?  BIG debate here at the office, i.e. we're really busy.""",,status,,2010-08-04 15:35:10,75,74,0
46895347303_133941586647127,"b""I'm not sure if I'm half-training for a full marathon or fully training for a half-marathon.  Either way, it's horrible.""",,status,,2010-08-03 12:56:10,114,38,0
46895347303_136521746386414,"b""Take my Raspberry Trio Quiz to find out which of my new drinks is right for you, and get a coupon for $1 off.  Just click my page and then the Quizzes tab.  Don't worry, you can't fail it.""",,status,,2010-08-02 11:38:11,40,23,0
46895347303_102237419833550,b'I bet ants come back in their next lives as magnifying glasses.',,status,,2010-08-01 20:21:32,137,34,0
46895347303_132941650080307,b'Women wear slippers.  Men wear house shoes.  My dad has taught me many things.',,status,,2010-07-31 10:54:25,101,38,0
46895347303_132818916759563,"b""Jersey Shore in Miami Beach.  Can't. Not. Watch.""",,status,,2010-07-29 19:55:51,73,62,0
46895347303_129657963744881,"b'Salt or Pepper.  If you were stranded on a desert island and could only have one, which would it be?'",,status,,2010-07-28 18:13:19,47,317,0
46895347303_136075983099433,b'Why is the vibration on my phone louder than the ring?',,status,,2010-07-27 19:00:36,196,54,0
46895347303_138304112866537,"b'I wonder if Eminem eats M&Ms.  And if so, what are his feelings on the new pretzel kind?  These are the things that go on in my mind...'",,status,,2010-07-26 13:52:47,180,67,0
46895347303_146847298662098,"b'Sorry for that last post, my son hijacked my account.'",,status,,2010-07-25 15:49:20,142,61,0
46895347303_137610286271293,b'Monkey butts!!!',,status,,2010-07-25 15:48:55,137,43,0
46895347303_118392531542017,"b""Just found out my dog's left-handed.  Or, left-pawed as it were.""",,status,,2010-07-24 18:13:50,97,35,0
46895347303_144837208861471,b'Company softball game tonight and I lost one of my stirrups.  How am I supposed to hit a 5mph looping ball without a matching softball sock?!',,status,,2010-07-23 12:01:43,53,33,0
46895347303_114898638559762,b'They should really spell it the boredroom. *Yawn*.',,status,,2010-07-22 12:15:20,145,19,0
46895347303_125334534177344,"b""Those who live in glass houses shouldn't throw stones or breathe too heavily.  It fogs up.""",,status,,2010-07-21 11:59:56,172,35,0
46895347303_104241812964044,"b'How many fonts do we really need on computers?  Although, Zapfino will really come in handy if I ever need to email a pirate.'",,status,,2010-07-20 12:25:21,132,39,0
46895347303_124895987555615,"b""Lasers.  That's all I'm saying for now.""",,status,,2010-07-19 12:28:40,89,50,0
46895347303_144204428928877,b'Does ranch dressing go with everything?  Or is it that everything goes with ranch dressing?',,status,,2010-07-18 11:56:45,191,102,0
46895347303_139826439368903,b'I dominated the go-cart track last night and then got kicked out for doing doughnuts.  I have no regrets.',,status,,2010-07-17 11:52:32,217,35,0
46895347303_138459949512715,"b""I've never lost a staring contest.  Like any superhero, it is my gift as well as my curse.""",,status,,2010-07-16 13:00:32,112,30,0
46895347303_138640842831316,b'Sweet! I have my first stalker.',,status,,2010-07-15 13:35:03,150,78,0
46895347303_143779492302541,b'Giving vuvuzelas to everybody in the office was clearly a bad idea.',,status,,2010-07-14 12:35:56,158,45,0
46895347303_115627408484964,"b""New word combo.  Sauce that's awesome - Saucesome.""",,status,,2010-07-13 14:21:15,177,36,0
46895347303_136250376397664,"b""Whatever you're doing right now, you should probably hit Save.  You're welcome.""",,status,,2010-07-12 12:43:21,160,42,0
46895347303_109620432422730,"b""Last night I made an amazing chicken sandwich for a midnight snack.  I called it: Jack's Poultrygeist.""",,status,,2010-07-11 16:47:23,167,47,0
46895347303_137795636248461,"b'A firm handshake says a lot about a person.  Like, I can squeeze things tightly.'",,status,,2010-07-10 12:28:34,152,39,0
46895347303_135991499757728,"b""If I saw a double rainbow, I'd go hunting for a double pot of gold.  Then I'd mail that gold off to Cash 4 Gold.""",,status,,2010-07-09 16:00:27,182,34,0
46895347303_136423109720582,b'Jack Jr. is growing a futbol faux hawk.  Kids...',,status,,2010-07-08 12:15:17,59,28,0
46895347303_134727276550527,b'A dingo ate my cheeseburger.',,status,,2010-07-07 13:15:23,196,85,0
46895347303_130889640285269,"b""Hey, sign up for my Secret Society of Cool People and receive exclusive information and offers directly from me.  You'll also get to tell people you're part of a secret society, which most secret societies frown upon.""",b'Jack in the Box - RSVP',link,http://bit.ly/9xA1v5,2010-07-06 11:34:55,106,47,0
46895347303_137533719605449,"b""What's the best karaoke song of all time?""",,status,,2010-07-05 15:00:46,30,225,0
46895347303_130027827032376,"b'On a day where we celebrate our independence, why am I trapped at my in-laws?'",,status,,2010-07-04 16:41:13,224,51,0
46895347303_135061709850941,"b'--- .-. ... . -.-. ... -.. .  That\'s Morse Code for ""Morse Code.""'",,status,,2010-07-03 12:40:58,179,53,0
46895347303_134367823251814,"b""I'm not superstitious.  Just stitious.""",,status,,2010-07-01 13:10:37,143,45,0
46895347303_106466089405178,b'Use this coupon to get a FREE Mini Funnel Cake when you buy a Really Big Chicken Sandwich Combo.  I think I hear the faint sound of your taste buds clapping.',b'Jack in the Box - Coupon - Free Mini Funnel Cake with purchase of $3.99 Really Big Chicken Sandwich.',link,http://bit.ly/dkKoCA,2010-06-30 12:28:37,93,63,0
46895347303_139115439439082,"b'Jury duty.  A serious thing that just happens to have the word ""duty"" in it.'",,status,,2010-06-29 12:11:55,138,42,0
46895347303_105060389544665,"b""Feel my forehead.  Do I feel hot to you?  Oh man I hope it's not.... Bieber Fever.""",,status,,2010-06-26 13:45:00,167,79,0
46895347303_119195088124526,"b""I'm lost without LOST.  Yeah, I said it.""",,status,,2010-06-25 13:59:31,137,59,0
46895347303_127313110638023,"b""Leather seats get hot in the summer.  That's why the interior of my car is made entirely of seersucker.  My favorite breathable fabric, second only to linen.""",,status,,2010-06-24 13:43:21,95,44,0
46895347303_137632129583084,b'Muscle Milk is totally misleading.  It tastes nothing like muscles.',,status,,2010-06-23 12:29:08,105,39,0
46895347303_103771379672928,"b""I'm glad that whole Virtual Reality thing never caught on.  It'd be a strange world where people are staring into computer screens all day.  Oh, wait.""",,status,,2010-06-22 12:14:37,181,39,0
46895347303_136925959655240,"b'I scream.  You scream.  We all scream for sunscreen.  Well, that and ice cream.  But seriously people, UV rays are no joke.'",,status,,2010-06-21 11:59:46,187,44,0
46895347303_137649642912564,"b""Happy Father's Day to all the Dads.  We didn't even have to give birth and we still get a day.""",,status,,2010-06-20 12:01:23,227,42,0
46895347303_128664040498976,"b'Kind of disappointed once I realized the Salsa lessons my wife signed us up for involve dancing, not sauce.'",,status,,2010-06-19 11:04:58,223,41,0
46895347303_136432049701840,b'Who is Earl Grey and why is he so delicious?',,status,,2010-06-18 12:16:52,137,60,0
46895347303_128123410553811,"b""If I had a cat, I'd make it wear corduroy pants so I'd always hear it coming.""",,status,,2010-06-17 15:46:53,247,62,0
46895347303_135340699815870,"b'Is it me, or do all Haikus sound like Yoda wrote them?'",,status,,2010-06-16 14:16:16,179,70,0
46895347303_135235033155619,b'Never trust a surgeon if you can beat them at the game of Operation.',,status,,2010-06-15 12:13:21,248,44,0
46895347303_125319987506543,"b'I just invented a new knot, I call it the Triple Jack Hitch.  It involved three pieces of rope and a cheeseburger.  The cheeseburger had nothing to do with the knot, I was just hungry.'",,status,,2010-06-14 14:18:27,135,34,0
46895347303_101264003259430,b'My entire menu is available anytime. I am not. So please stop facebooking me at 2am.',,status,,2010-06-13 12:05:38,220,77,0
46895347303_124437684259394,"b'The company bocce ball tournament begins today. Get your balls ready, people.'",,status,,2010-06-12 12:52:09,93,46,0
46895347303_115009895210107,b'GOOOOOOOOOOOOOOOOOOOOOOOOOOOAAAAAAAAAAAAAAALLLLLLLLL!\nFacebook.com/soccerjack',,status,,2010-06-10 12:21:09,82,40,0
46895347303_126119324088562,"b'Would people still eat ladyfingers for dessert if they were called ""manfingers""?'",,status,,2010-06-09 12:05:58,110,86,0
46895347303_123422991028756,"b'Starting a petition for a ""so-so"" hand button on Facebook.  Cuz sometimes I don\'t like or dislike something.  But I still feel the need to comment on it.'",,status,,2010-06-08 12:06:52,335,71,0
46895347303_110311722349012,"b""BOO!!!!  In case anyone out there had the hiccups.  You're welcome.""",,status,,2010-06-07 12:05:06,149,40,0
46895347303_132836943398991,b'What if we had eyecubes instead of eyeballs?',,status,,2010-06-06 19:49:47,128,96,0
46895347303_129462793746290,"b""I'm thinking pigeons should have their flight privileges revoked.""",,status,,2010-06-05 14:46:38,208,54,0
46895347303_134105356603161,"b""I'm typting with my elsbows 'cuz I can.  Wellk, sorrt of.""",,status,,2010-06-04 12:15:19,103,40,0
46895347303_122259747811033,b'Two major things I wanted to accomplish in my life: Serve my entire menu all day and battle a giant octopus.  Check and check.',,status,,2010-06-03 12:25:04,140,50,0
46895347303_122170787823565,b'Love is in the air.  And so is the smell of bacon.',,status,,2010-06-02 12:13:04,266,90,0
46895347303_123417011025955,b'Stuck in a turtleneck. Need. Help.',,status,,2010-05-30 11:36:38,180,80,0
46895347303_130589680289492,b'The key to inner peace is to become one with yourself. The key to Nintendo\xe2\x80\x99s Contra? Up Up Down Down Left Right Left Right B A Start.',,status,,2010-05-28 12:33:37,202,56,0
46895347303_120533441316698,"b'I\xe2\x80\x99m writing this status update with a British accent. It\xe2\x80\x99s jolly good, yes?'",,status,,2010-05-27 11:10:13,190,79,0
46895347303_120251218013903,"b""WEDNESDAY WEDNESDAY WEDNESDAY!!!!  Hmm, yeah that doesn't work as well as Sunday Sunday Sunday, does it?""",,status,,2010-05-26 14:34:17,77,48,0
46895347303_128900053792862,"b""My stomach is talking to me, but I'm not sure what it's saying.  I'm still learning to speak stomach.""",,status,,2010-05-25 12:29:15,129,69,0
46895347303_125858987439934,"b'Just had a new Grilled Breakfast Sandwich and a cup of Kona Classic\xc2\xae coffee at one of my restaurants.  And just so you know, Jack Box likes this.'",b'New Jack in the Box Commercial - Grilled Breakfast Sandwich',link,https://www.youtube.com/watch?v=bMJDM9u-TKU,2010-05-24 12:44:20,112,40,0
46895347303_126487674044369,"b""There's a part of me that wants to ride a barrel over Niagara Falls.  But there's a bigger part of me that says, oh hell no.""",,status,,2010-05-23 15:10:16,223,67,0
46895347303_101687783212533,b'1970. 1990. 2010.  Apparently every 20 years it becomes okay for guys to wear jean shorts.',,status,,2010-05-22 14:21:49,131,90,0
46895347303_120746871293301,b'Decided to grow playoff hockey sideburns because a beard is too expected.',,status,,2010-05-21 11:28:51,73,35,0
46895347303_123018401051952,"b""Sneakers, tennis shoes or gym shoes?  What do you call 'em?""",,status,,2010-05-20 13:43:11,43,249,0
46895347303_122934377736668,b'Just dropped smoothie on computer.  Anyone know how to get it out without damaging the smoothie?',,status,,2010-05-19 12:51:47,170,73,0
46895347303_104344622945279,"b""Just got an email from a lovely Nigerian fellow who wants to share his 300 million dollar inheritance with me.  All I need to do is send him my bank account and social security numbers.  It's my lucky day!""",,status,,2010-05-17 12:54:01,290,135,0
46895347303_122053281148946,"b""Go shorty, it's my birthday.""",,status,,2010-05-16 19:27:10,272,105,0
46895347303_117512311621694,b'My entire menu.  Eat it anytime.  Even during Hammer time.',,status,,2010-05-15 13:02:19,188,56,0
46895347303_118942548140722,"b'Wrestling bear with one hand, typing with other.'",,status,,2010-05-14 13:25:58,162,67,0
46895347303_116809461691940,"b""What's the difference between Contemporary Country music and Alternative Country?  This isn't a set up for a joke, I'm seriously wondering.""",,status,,2010-05-13 12:28:04,53,89,0
46895347303_120503677971108,"b""I know I'm a little late on the doppelganger thing, but this guy totally looks like me.""",,status,,2010-05-12 12:35:00,122,60,0
46895347303_126557237358924,"b""That's it.  I'm growing a beard and no one can stop me.""",,status,,2010-05-11 14:31:47,235,110,0
46895347303_101818573198479,"b""Feel free to eat anything on my menu, anytime.  Just order and pay for it first, 'cuz this ain't some hippy commune.  We have rules.""",,status,,2010-05-10 12:07:24,54,20,0
46895347303_109435535766054,"b""Happy Mother's Day, Mom.  Please stop friend requesting me.""",,status,,2010-05-09 22:12:34,20,4,0
46895347303_112149365494120,b'is building a robot and secretly hoping it turns against him so he can battle with it.',,status,,2010-05-08 15:38:51,136,27,0
46895347303_120131671345321,b'Employees of Jack in the Box currently on Facebook: I see you.',,status,,2010-05-07 16:03:50,210,87,0
46895347303_117548801609764,"b'Idea for a movie: Dances with Wolves, but in space.  Oh wait, Avatar just did that.'",,status,,2010-05-06 12:45:25,189,65,0
46895347303_119506148074217,b'Taco pi\xc3\xb1ata.  This is gonna be the best Cinco de Mayo ever.',,status,,2010-05-05 12:47:08,124,45,0
46895347303_118395821516648,b'Pacman or Ms. Pacman?',,status,,2010-05-04 13:12:46,52,174,0
46895347303_123938937621098,"b'In the middle of a really boring presentation, should probably get back to presenting it.'",,status,,2010-05-03 12:36:27,195,47,0
46895347303_123179857693683,b'wants you to know you can order anything off his menu anytime day or night.  He also wants you to know the capital of Costa Rica is San Jose.',,status,,2010-05-02 13:06:31,94,67,0
46895347303_122389007778103,b'The great thing about being a celebrity is that you spot a celebrity every time you look in the mirror.',,status,,2010-05-01 11:22:27,129,31,0
46895347303_119184738100573,"b""If I could redo my whole life I'd want to be a mustard seed farmer.  Just kidding, my job is awesome.""",,status,,2010-04-30 12:20:57,90,43,0
46895347303_122120597798617,"b""Who has the phone number (123) 456-7890?  There's only one way to find out.""",,status,,2010-04-29 13:18:29,90,70,0
46895347303_114613698571290,"b""It's time science stepped up and started inventing some new hybrid fruits.  How about a pear-berry-nge.  FYI, the 'nge' is for orange.""",,status,,2010-04-28 13:30:34,83,34,0
46895347303_121998921147546,"b""Are you hungry?  Is the person next to you?  Great.  Because right now when you buy a Deli Trio Grilled Sandwich you get any Grilled Sandwich FREE.  Just print this coupon.  And go.  Carpool.  You'll get there quicker.""",b'Jack in the Box - Coupon - Buy one Deli Trio Grilled Sandwich Get any Grilled Sandwich FREE.',link,http://bit.ly/c92MJ8,2010-04-27 14:15:26,91,48,0
46895347303_112129715492409,"b""First I'm going to offer a variety of 8 menu items and let people choose 3 for $3 plus tax.  Then I'm going to do the electric slide.""",b'New Jack in the Box Commercial - Pick 3 for $3',link,http://bit.ly/b90Ula,2010-04-26 14:35:55,240,69,0
46895347303_111877478851970,"b""The iPad.  A giant iPod Touch that won't fit in your pocket.  Unless you have freakishly big pockets.""",,status,,2010-04-25 13:14:21,222,48,0
46895347303_111492478886770,"b'MY ENTIRE MENU IS ALWAYS AVAILABLE.  SORRY FOR THE CAPS, MY SHIFT KEY IS JAMMED WITH BACON.'",,status,,2010-04-23 12:55:05,242,97,0
46895347303_113165085383743,"b'Happy Earth Day, Earth.  Remember when people thought you were flat?'",,status,,2010-04-22 11:55:38,159,37,0
46895347303_119968284681587,"b""Happy Administrative Assistant's Day to my wonderful assistant. And if you're reading this, please get off Facebook.""",,status,,2010-04-21 15:50:20,350,52,0
46895347303_114932328529537,"b'Breaking news:  Right now, buy a Deli Trio Grilled Sandwich and get another Grilled Sandwich free.  Take that, CNN.'",b'Jack in the Box - Coupon - Buy one Deli Trio Grilled Sandwich Get any Grilled Sandwich FREE.',link,http://bit.ly/c92MJ8,2010-04-20 12:49:14,107,44,0
46895347303_103450273031155,"b'I\xe2\x80\x99ve decided to start spelling meetings as \xe2\x80\x9cmeatings.\xe2\x80\x9d If you have to sit through one, it may as well sound delicious.'",,status,,2010-04-19 12:07:28,182,54,0
46895347303_114835465208340,"b'If I were in a hot tub time machine, I\xe2\x80\x99d never get out. But I\xe2\x80\x99d keep setting time back a half hour so I wouldn\xe2\x80\x99t get pruney.'",,status,,2010-04-18 16:19:45,207,36,0
46895347303_114233315263874,b'Today is Free Fryday. Come down to my restaurant and pick up my new fries. Recount this in your autobiography as the moment everything finally started going your way.',,status,,2010-04-16 11:59:37,120,86,0
46895347303_115142238505116,b'Free. Fry. Day. Is. Tomorrow. Period.',,status,,2010-04-15 12:24:35,179,84,0
46895347303_109054302467413,"b""Why is baseball the one sport that's better on the radio than TV?""",,status,,2010-04-14 12:40:21,93,86,0
46895347303_118658631477798,"b'This Friday is Free Fryday.  Come try my new fries.  They are amazing, just like my karaoke performace of The Final Countdown last night.'",b'www.youtube.com',link,https://www.youtube.com/watch?v=AvP0WFX0vwA,2010-04-13 11:16:29,94,51,0
46895347303_112596345435202,b'Walking the dog\xe2\x80\xa6with my yoyo.',,status,,2010-04-11 15:55:46,121,33,0
46895347303_107732809266382,"b'I\xe2\x80\x99m going to the gym to workout. And by workout, I mean I\xe2\x80\x99ll rotate between the jacuzzi, sauna, and steam room for an hour.'",,status,,2010-04-10 12:58:50,219,46,0
46895347303_109117525788946,"b""I'm going on a technology cleanse so I won't be using a cell phone for an entire month.  And I'll only use robots in the evenings.""",,status,,2010-04-07 18:00:27,92,44,0
46895347303_111205582233162,"b'Thinking about making a movie, \xe2\x80\x9cCloudy with a Chance of Tacos.\xe2\x80\x9d'",,status,,2010-04-06 13:06:40,291,82,0
46895347303_110438082319106,b'Should I join a fantasy baseball league or a real softball league?',,status,,2010-04-05 13:52:04,42,119,0
46895347303_112148818804154,"b'97. The number of minutes I\xe2\x80\x99ve been on hold with the cable company. I want those minutes back, cable people.'",,status,,2010-04-04 16:11:02,128,57,0
46895347303_107839192582358,b'Just got back from the art gallery and brought home a huge painting of Ghandi eating french fries. Don\xe2\x80\x99t ask me what it means. Just ask me how awesome it is.',,status,,2010-04-03 20:49:39,142,51,0
46895347303_105996939437581,b'I was born to serve my entire menu all day long. And with a birthmark shaped like a Ford Festiva.',,status,,2010-04-02 12:11:05,87,43,0
46895347303_114050801939253,b'To prank my co-workers or not to prank my co-workers?',,status,,2010-04-01 12:32:27,137,149,0
46895347303_108955225800998,b'I\xe2\x80\x99m thinking about getting a Flying V guitar.',,status,,2010-03-31 11:31:56,119,61,0
46895347303_104998919537593,b'What do you call those tennis socks with the fuzzy balls on the heel? I call them stunning.',,status,,2010-03-30 11:36:29,96,70,0
46895347303_109165209104899,b'My wife has 9 pages of apps on her phone. I think it\xe2\x80\x99s time for an intervention.',,status,,2010-03-29 11:13:55,167,77,0
46895347303_108246069198038,"b'Just overheard a guy say, \xe2\x80\x9cHit me up on my pager.\xe2\x80\x9d  Is it 1992?'",,status,,2010-03-28 15:49:28,189,77,0
46895347303_105841932783542,b'I\xe2\x80\x99m in the market for a new snowboard. Any suggestions?',,status,,2010-03-27 13:22:09,33,51,0
46895347303_107690289254322,"b'Hey, Liz in accounting - No, nuclear power plants do not need to be watered.'",,status,,2010-03-26 12:42:20,115,52,0
46895347303_107741022587889,"b'I was thinking of taking the family to a Rennaissance Fair this weekend, but I\xe2\x80\x99m wary of minstrels.'",,status,,2010-03-25 14:39:24,101,62,0
46895347303_105328712831576,"b'Greatest arm wrestling movie ever: \xe2\x80\x9cOver the Top\xe2\x80\x9d or . . . right, there\xe2\x80\x99s only been one.'",,status,,2010-03-24 11:44:17,101,40,0
46895347303_107138459307430,b'Would Ultimate Fighting be as popular if they fought inside a triangle?',,status,,2010-03-23 11:08:09,86,53,0
46895347303_108165855868533,b'Can\xe2\x80\x99t. Stop. Googling.',,status,,2010-03-22 11:52:56,113,58,0
46895347303_104049036296748,"b""Jack Jr. wants a cell phone. I'm thinking my old brick phone from the 80's.""",,status,,2010-03-21 12:51:40,246,60,0
46895347303_106129346075111,b'Spring is in the air. And so is bacon.',,status,,2010-03-19 15:26:56,228,71,0
46895347303_378640242627,"b'If anyone\xe2\x80\x99s wondering why Phil is wearing high heels to work today, let\xe2\x80\x99s just say he probably won\xe2\x80\x99t be betting he can beat me at checkers ever again.'",,status,,2010-03-18 13:30:53,128,42,1
46895347303_373685528777,b'Happy St. Patrick\xe2\x80\x99s Day. Please Facebook responsibly.',,status,,2010-03-17 10:39:25,141,36,0
46895347303_395940428689,"b'This St. Patty\xe2\x80\x99s Day I\xe2\x80\x99ll be shopping for leprechauns. I mean, leprechaun trinkets, you can\xe2\x80\x99t buy actual leprechauns. Wait, can you?'",,status,,2010-03-16 11:53:33,95,53,0
46895347303_374583798655,b'IMMA BE in meetings all day.',,status,,2010-03-15 11:36:21,102,54,0
46895347303_367195772398,b'Save the daylight! And the whales.',,status,,2010-03-14 13:05:50,137,43,0
46895347303_398150390055,b'I\xe2\x80\x99ve never been hang gliding. But I\xe2\x80\x99ve never really wanted to go hang gliding. So that\xe2\x80\x99s probably why.',,status,,2010-03-13 14:37:16,107,49,0
46895347303_360544739763,b'My old Swatch watch doesn\xe2\x80\x99t automatically adjust to Daylight\xe2\x80\x99s Savings time. But it does have a sweet Swatch guard.',,status,,2010-03-12 16:20:51,133,44,0
46895347303_396872271256,b'I was just friended by my Aunt. (high-pitched voice) AWKWARD.',,status,,2010-03-11 14:08:51,125,47,0
